Symbol,Date,Open,High,Low,Close,Percent Change,Volume ,Turn Over
NRIC,10/16/2024,830,838.9,820,830,0.85%,"42,335.00","35,104,339.20"
NRIC,10/15/2024,805.1,828,805.1,823,1.23%,"20,789.00","17,073,266.30"
NRIC,10/9/2024,825,825,800,813,0.37%,"32,579.00","26,413,338.90"
NRIC,10/8/2024,843.9,843.9,805,810,-2.41%,"25,796.00","21,104,822.30"
NRIC,10/7/2024,816,840,816,830,1.23%,"96,888.00","80,334,646.70"
NRIC,10/6/2024,789.2,819.9,789.2,819.9,1.85%,"45,643.00","36,802,706.00"
NRIC,10/2/2024,790,877,788,805,0.86%,"83,877.00","67,936,538.50"
NRIC,10/1/2024,770,847,770,798.1,3.65%,"81,700.00","65,313,859.30"
NRIC,9/30/2024,737,770,736,770,4.05%,"30,065.00","22,515,275.60"
NRIC,9/29/2024,757,757,735.3,740,-2.25%,"19,362.00","14,400,502.40"
NRIC,9/26/2024,764,776.9,751,757,-0.92%,"30,874.00","23,515,776.90"
NRIC,9/25/2024,744,800,735,764,2.56%,"43,224.00","32,630,010.60"
NRIC,9/24/2024,756,773,735,744.9,-3.26%,"76,276.00","57,913,563.60"
NRIC,9/23/2024,791.9,791.9,750,770,-2.77%,"72,821.00","56,336,753.30"
NRIC,9/22/2024,805.9,820,786,791.9,0.23%,"31,012.00","24,710,988.70"
NRIC,9/18/2024,792,795,780,790.1,-0.24%,"53,649.00","42,241,123.20"
NRIC,9/16/2024,820,820,785,792,-3.28%,"68,821.00","54,672,107.30"
NRIC,9/15/2024,839,852,805,818.9,-2.27%,"66,067.00","55,083,865.00"
NRIC,9/12/2024,816,848,800,837.9,4.74%,"97,803.00","81,116,798.60"
NRIC,9/11/2024,795.1,804,792.4,800,0.62%,"83,143.00","66,457,135.90"
NRIC,9/10/2024,817,818,795,795.1,-0.86%,"65,184.00","52,286,250.80"
NRIC,9/9/2024,820,824,800,802,-2.67%,"97,171.00","78,138,492.10"
NRIC,9/8/2024,840,850,820,824,-1.44%,"50,278.00","41,956,460.00"
NRIC,9/5/2024,833,840,815.6,836,0.36%,"51,326.00","42,229,310.00"
NRIC,9/4/2024,885.3,885.3,833,833,-4.03%,"81,533.00","69,056,550.60"
NRIC,9/3/2024,866,887,855,868,0.23%,"70,134.00","61,038,473.80"
NRIC,9/2/2024,853.7,870,824.2,866,3.46%,"106,219.00","90,673,324.30"
NRIC,9/1/2024,841,925,831.4,837,-0.48%,"98,101.00","83,444,656.00"
NRIC,8/29/2024,856.8,856.8,829,841,0.12%,"131,129.00","110,716,220.00"
NRIC,8/28/2024,852,884,830,840,0.49%,"96,106.00","82,085,867.70"
NRIC,8/27/2024,870,885,835,835.9,-4.47%,"144,057.00","122,871,116.60"
NRIC,8/25/2024,929.2,929.2,870,875,-3.95%,"101,080.00","89,827,497.70"
NRIC,8/22/2024,928.3,956,903,911,0.10%,"118,340.00","108,513,132.90"
NRIC,8/21/2024,900,950,896,910.1,0.78%,"102,348.00","93,846,441.30"
NRIC,8/18/2024,949.6,949.6,900,903.1,-3.00%,"161,079.00","147,385,103.30"
NRIC,8/15/2024,963,980,931,931,-3.32%,"180,254.00","170,859,675.30"
NRIC,8/14/2024,960,990,940,963,1.16%,"160,317.00","154,455,587.10"
