Symbol,Date,Open,High,Low,Close,Percent Change,Volume ,Turn Over
SHIVM,3/25/2025,529.5,532,518,518.49,-2.12%,"94,251.00","49,216,809.20"
SHIVM,3/24/2025,529,532,513,529.71,1.37%,"61,979.00","32,600,115.70"
SHIVM,3/23/2025,531.2,535,521.1,522.55,-2.06%,"68,903.00","36,345,834.40"
SHIVM,3/20/2025,536.2,538.9,533.1,533.56,-0.49%,"61,744.00","33,050,329.30"
SHIVM,3/19/2025,547,547,536.2,536.2,-0.52%,"59,120.00","31,847,427.10"
SHIVM,3/18/2025,549.1,549.1,538,539,0.11%,"47,189.00","25,339,436.20"
SHIVM,3/17/2025,538,545.9,537.5,538.4,0.26%,"49,903.00","26,984,234.90"
SHIVM,3/16/2025,532.2,549,532.2,537,-1.10%,"60,616.00","32,714,941.10"
SHIVM,3/12/2025,536,546,536,543,1.31%,"61,448.00","33,320,524.50"
SHIVM,3/11/2025,553.8,553.8,534,536,-1.45%,"78,658.00","42,468,474.50"
SHIVM,3/10/2025,550,558.9,540.2,543.9,-1.11%,"92,986.00","50,898,718.20"
SHIVM,3/9/2025,562,565,547,550,-1.96%,"120,026.00","66,490,088.90"
SHIVM,3/6/2025,565,569.5,558.3,561,0.00%,"104,254.00","58,731,615.20"
SHIVM,3/5/2025,566,572,557,561,-0.73%,"163,798.00","92,097,817.78"
SHIVM,3/4/2025,592,592,565.1,565.1,-2.74%,"196,781.00","113,426,380.20"
SHIVM,3/3/2025,608.9,608.9,581,581,-2.68%,"246,088.00","145,837,304.80"
SHIVM,3/2/2025,564,600,558,597,7.96%,"368,529.00","214,651,860.40"
SHIVM,2/27/2025,550,553,540,553,2.37%,"134,050.00","73,026,160.80"
SHIVM,2/25/2025,540,553,532,540.2,0.78%,"156,911.00","85,648,316.30"
SHIVM,2/24/2025,543,548.4,532,536,-0.94%,"95,107.00","51,373,616.20"
SHIVM,2/23/2025,520,548,515.1,541.1,2.52%,"165,317.00","88,534,364.20"
SHIVM,2/20/2025,536.9,537,527,527.8,-1.40%,"63,008.00","33,395,333.60"
SHIVM,2/18/2025,544.7,544.7,535,535.3,0.22%,"88,804.00","47,676,972.00"
SHIVM,2/17/2025,530,534.1,528,534.1,1.73%,"84,922.00","45,151,142.30"
SHIVM,2/16/2025,528,529,522,525,0.77%,"106,044.00","55,686,580.70"
SHIVM,2/13/2025,524,530,520,521,-0.76%,"72,119.00","37,668,854.40"
SHIVM,2/12/2025,527,530,522,525,-0.19%,"53,220.00","27,951,165.40"
SHIVM,2/11/2025,539.4,539.4,525.3,526,-0.57%,"61,699.00","32,615,245.60"
SHIVM,2/10/2025,540,540,523.8,529,-2.33%,"153,458.00","81,252,805.40"
SHIVM,2/9/2025,559,569,541.3,541.6,-1.20%,"42,455.00","23,162,607.00"
SHIVM,2/6/2025,555,555,547,548.2,-0.33%,"84,449.00","46,420,634.90"
SHIVM,2/5/2025,550,562,548,550,-1.08%,"75,612.00","41,989,886.70"
SHIVM,2/4/2025,563,566,553,556,-1.10%,"81,370.00","45,506,237.70"
SHIVM,2/3/2025,575,578,562.1,562.2,-0.85%,"97,959.00","55,682,405.90"
SHIVM,2/2/2025,548,568,548,567,3.75%,"137,799.00","77,518,231.70"
SHIVM,1/28/2025,555,566.1,546,546.5,-0.42%,"78,270.00","43,241,974.80"
SHIVM,1/27/2025,546,560,546,548.8,-0.24%,"77,608.00","42,951,000.50"
SHIVM,1/26/2025,555,557,547,550.1,0.00%,"113,127.00","62,430,186.50"
SHIVM,1/23/2025,556.1,560,550,550.1,-0.94%,"106,368.00","58,900,789.50"
SHIVM,1/22/2025,567.5,567.5,555,555.3,-0.20%,"107,951.00","60,410,313.00"
SHIVM,1/21/2025,544,567,544,556.4,2.62%,"162,518.00","90,987,533.40"
SHIVM,1/20/2025,526,547,525.1,542.2,2.63%,"124,834.00","67,199,344.90"
SHIVM,1/19/2025,515,528.3,515,528.3,2.19%,"44,929.00","23,455,298.10"
SHIVM,1/16/2025,527,527,515,517,-0.58%,"44,143.00","22,884,379.40"
SHIVM,1/15/2025,520.1,529,518,520,-0.57%,"50,897.00","26,488,858.10"
SHIVM,1/13/2025,526,530,518,523,-0.57%,"62,880.00","32,795,000.40"
SHIVM,1/12/2025,531.1,533,525,526,-0.57%,"53,556.00","28,246,872.70"
SHIVM,1/9/2025,543,543,528,529,-1.31%,"39,768.00","21,146,966.00"
SHIVM,1/8/2025,545.7,545.7,533,536,0.19%,"41,113.00","22,088,354.30"
SHIVM,1/7/2025,539,543,530,535,0.55%,"71,856.00","38,639,664.40"
SHIVM,1/6/2025,519.8,540,511,532.1,4.11%,"77,845.00","40,932,077.70"
SHIVM,1/5/2025,514,514,506.2,511.1,0.91%,"47,423.00","24,199,989.10"
SHIVM,1/2/2025,520,520,505,506.5,-0.69%,"36,519.00","18,595,359.20"
SHIVM,1/1/2025,515.1,519.9,508,510,-0.43%,"53,280.00","27,273,810.20"
SHIVM,12/31/2024,560,564,550,556,0.18%,"121,784.00","67,577,775.70"
SHIVM,12/29/2024,570,570,554,555,-2.12%,"79,418.00","44,562,406.90"
SHIVM,12/26/2024,580,580,565.7,567,-1.05%,"59,931.00","34,129,307.70"
SHIVM,12/24/2024,577,581,571,573,0.00%,"62,772.00","36,082,083.60"
SHIVM,12/23/2024,566,574,561,573,1.24%,"46,967.00","26,781,245.80"
SHIVM,12/22/2024,543,569,543,566,2.17%,"69,518.00","38,987,003.40"
SHIVM,12/19/2024,554,563.5,552,554,-0.36%,"76,445.00","42,594,983.00"
SHIVM,12/18/2024,569.9,570,555.1,556,-0.89%,"51,533.00","28,866,711.20"
SHIVM,12/17/2024,570,573,560,561,-1.41%,"68,266.00","38,558,557.70"
SHIVM,12/16/2024,574,584,568,569,-0.70%,"86,026.00","49,156,981.30"
SHIVM,12/12/2024,574.9,591,570,573,0.54%,"179,136.00","104,044,019.00"
SHIVM,12/11/2024,552,570,552,569.9,1.41%,"68,288.00","38,385,158.80"
SHIVM,12/10/2024,563,565,557.3,562,0.18%,"69,586.00","39,019,121.20"
SHIVM,12/9/2024,558,568,558,561,0.54%,"62,578.00","35,159,370.10"
SHIVM,12/8/2024,566,573,555,558,-1.93%,"108,816.00","61,129,146.60"
SHIVM,12/5/2024,573.2,580,565,569,-0.70%,"92,347.00","52,600,324.20"
SHIVM,12/4/2024,589,589,573,573,-0.93%,"113,601.00","65,549,293.90"
SHIVM,12/3/2024,591,591,577,578.4,-0.28%,"78,925.00","45,797,868.30"
SHIVM,12/2/2024,591,591,574,580,-0.26%,"179,458.00","103,968,987.30"
SHIVM,12/1/2024,586,586,575,581.5,-0.67%,"101,088.00","58,659,175.40"
SHIVM,11/28/2024,599.9,599.9,585,585.4,-1.81%,"96,122.00","56,650,233.90"
SHIVM,11/27/2024,590,599,589,596.2,1.39%,"86,379.00","51,353,312.46"
SHIVM,11/26/2024,580,598,577,588,1.73%,"101,230.00","58,967,847.40"
SHIVM,11/25/2024,588,588,577.2,578,-0.34%,"77,252.00","44,801,696.20"
SHIVM,11/24/2024,588,592,577.5,580,-0.89%,"83,869.00","49,026,689.90"
SHIVM,11/21/2024,593,601,585,585.2,-1.32%,"109,860.00","64,693,398.40"
SHIVM,11/20/2024,592,595,582.5,593,0.34%,"78,333.00","46,295,237.00"
SHIVM,11/19/2024,615,615,590,591,-1.99%,"113,313.00","67,466,108.70"
SHIVM,11/17/2024,619,619,600.5,603,-1.42%,"126,086.00","76,723,440.80"
SHIVM,11/14/2024,634.5,634.5,610.2,611.7,-1.67%,"112,682.00","69,592,748.50"
SHIVM,11/13/2024,621,627.8,618,622.1,0.18%,"115,637.00","71,909,393.00"
SHIVM,11/12/2024,623,635.4,615,621,0.32%,"140,154.00","87,889,975.10"
SHIVM,11/11/2024,622,628,613.6,619,0.88%,"167,714.00","104,338,027.70"
SHIVM,11/10/2024,608.9,615,599.1,613.6,2.66%,"111,015.00","67,627,876.40"
SHIVM,11/6/2024,605,606,595,597.7,-0.40%,"44,572.00","26,635,814.20"
SHIVM,11/5/2024,609,612,600,600.1,-0.79%,"30,118.00","18,196,082.30"
SHIVM,10/30/2024,606,615,601.1,604.9,-0.18%,"62,229.00","37,722,630.60"
SHIVM,10/29/2024,601,609,601,606,1.51%,"72,239.00","43,771,847.40"
SHIVM,10/28/2024,589,602,589,597,1.36%,"58,229.00","34,733,716.70"
SHIVM,10/27/2024,593,603,587,589,-0.84%,"62,135.00","36,693,674.20"
SHIVM,10/24/2024,595,605,594,594,-0.83%,"87,081.00","52,061,244.80"
SHIVM,10/23/2024,619.1,619.1,598,599,-1.32%,"122,342.00","74,148,362.70"
SHIVM,10/22/2024,592.1,609,592.1,607,2.53%,"111,939.00","67,311,691.80"
SHIVM,10/21/2024,610,613,590,592,-2.95%,"180,549.00","107,949,964.00"
SHIVM,10/20/2024,620,630,606.2,610,-3.33%,"213,164.00","131,484,994.00"
SHIVM,10/17/2024,626,660,624,631,0.80%,"248,478.00","159,314,081.70"
SHIVM,10/16/2024,607,631,603,626,3.80%,"157,190.00","97,678,277.90"
SHIVM,10/15/2024,605,605,597.5,603.1,0.68%,"37,172.00","22,408,702.80"
SHIVM,10/9/2024,605.3,605.3,587,599,0.93%,"79,601.00","47,376,444.80"
